adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,1400000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,26291,tt0102898,en,Shakes the Clown,"Shakes plods about his duties as party clown, and uses all of his free time getting seriously drunk. Binky, another clown, wins the spot on a local kiddie show, which depresses Shakes even more, and his boss threatens him with unemployment if he can't get his act under control.",2.714993,/1O1BwunQT39f3K5RaoolxelzCTN.jpg,"[{'name': 'IRS Media', 'id': 1930}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-03-13,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Loved by children. Desired by women. Adored by bartenders everywhere.,Shakes the Clown,False,5.5,25.0
False,,1500000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,21033,tt1170391,en,Beautiful,"Searing and luscious, ""Beautiful"" tells the story of Daniel, a shy and introverted 14 year old boy residing in Sunshine Hills, a suburb living in the grip of fear following the rumoured abductions of three teenage girls. Daniel's two main obsessions are photography and Suzy, a 17 year old Lolita, a dangerous combination of youth and sexuality.",2.713961,/npKcjHDPgfCvkUqoTi5dNI4RaWU.jpg,"[{'name': 'Kojo Pictures', 'id': 988}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2009-04-27,56000.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Beautiful,False,4.6,17.0
False,"{'id': 135441, 'name': 'Road to Collection', 'poster_path': '/t293kNZnkaeqnYCHPsDXh8ZLBeQ.jpg', 'backdrop_path': '/mtC7UKAlECH3NlABg8mzmDqZi0F.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,34082,tt0045094,en,Road to Bali,"Having to leave Melbourne in a hurry to avoid various marriage proposals, two song-and-dance men sign on for work as divers. This takes them to an idyllic island on the way to Bali where they vie with each other for the favours of Princess Lala. The hazardous dive produces a chest of priceless jewels which arouses the less romantic interest of some shady locals.",2.713688,/7TKXCaemkIPAZrIPkzSpSVTBUfh.jpg,"[{'name': 'Bing Crosby Productions', 'id': 5409}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1952-01-01,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,TOGETHER AGAIN!...in the BEST and FUNNIEST 'Road' Picture Yet!,Road to Bali,False,6.5,22.0
False,,4000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,31583,tt0097662,en,Kill Me Again,"After Faye and her psychotic boyfriend, Vince, successfully rob a mob courier, Faye decides to abscond with the loot. She heads to Reno, where she hires feckless private investigator Jack Andrews to help fake her death. He pulls the scheme off and sets up Faye with a new identity, only to have her skip out on him without paying. Jack follows her to Vegas and learns he's not the only one after her. Vince has discovered that she's still alive.",2.713132,/y9BYmlKVVlSpUZtCYaeT5LgguXG.jpg,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-10-27,0.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Her last request was his first mistake.,Kill Me Again,False,5.7,21.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,53807,tt1482989,en,Li Xiao Long,"Bruce Lee, My Brother is an action-dramatic biopic of the eponymous martial arts legend as told by his younger brother, Robert Lee. It revolves around Bruce Lee's life as a rebellious adolescent in Hong Kong before he sets off for the USA and conquers the world at the age of 18 with only US$100 in his pocket.",2.712488,/i2O4VPn1lmJdBzesZU4CAvhH5Li.jpg,"[{'name': 'Media Asia Films', 'id': 5552}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'CN', 'name': 'China'}]",2010-11-25,0.0,129.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,"Bruce Lee, My Brother",False,7.0,17.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,42124,tt0083702,en,Burden of Dreams,"For nearly five years, acclaimed German filmmaker Werner Herzog desperately tried to complete one of the most ambitious and difficult films of his career, Fitzcarraldo, the story of one man’s attempt to build an opera house deep in the Amazon jungle. Documentary filmmaker Les Blank captured the unfolding of this production, made more perilous by Herzog’s determination to shoot the most daunting scenes without models or special effects, including a sequence requiring hundreds of native Indians to pull a full-size, 320-ton steamship over a small mountain. The result is an extraordinary document of the filmmaking process and a unique look into the single-minded mission of one of cinema’s most fearless directors.",2.712121,/xof9qWnk2hZ83VThQfjBFfj6F5a.jpg,"[{'name': 'Flower Films', 'id': 2214}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-05-30,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Burden of Dreams,False,7.7,28.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",,53712,tt0049414,en,A Kiss Before Dying,"Bud Corliss (Wagner) is an ambitious student who is wooing Dorothy Kingship (Woodward) purely for her father's mining fortune. When he discovers that Dorothy is pregnant with his child, he realizes she is quite likely to be disinherited by her wealthy family. He assures Dorothy that he'll take care of her, yet he hesitates when Dorothy insists on marrying. Bud then murders Dorothy and stages it in a way that it appears to be a suicide. He then reaches out to her sister Ellen (Leith) with the hopes of marrying her in order to ingratiate himself with her father. After a couple of months Ellen finds evidence to question the suicide verdict, and then discovers Bud knew Dorothy. Ellen struggles to avenge her sister and save her own life.",2.711073,/4vap0guvlafQRBGDWKw4kWoeWWl.jpg,"[{'name': 'Crown International Pictures', 'id': 1009}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1956-06-12,0.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"He had looks, charm... and killer instincts.",A Kiss Before Dying,False,7.1,11.0
False,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",http://www.mannypacquiaomovie.com/,253295,tt1778931,en,Manny,"From abject poverty to becoming a ten-time boxing world champion, congressman, and international icon, Manny Pacquiao is the true definition of a Cinderella story. In the Philippines, he first entered the ring as a sixteen-year-old weighing ninety-eight pounds with the goal of earning money to feed his family. Now, almost twenty years later, when he fights, the country of 100 million people comes to a complete standstill to watch. Regarded for his ability to bring people together, Pacquiao entered the political arena in 2010. As history’s first boxing congressman, Pacquiao now fights for his people both inside and outside of the ring. Now at the height of his career, he is faced with maneuvering an unscrupulous sport while maintaining his political duties. The question now is, what bridge is too far for Manny Pacquiao to cross?",2.711057,/eG5Hq3GkDzZMmETB9soAz5UCI8Y.jpg,"[{'name': 'Revelin Studios', 'id': 53076}, {'name': 'Wonderspun', 'id': 53077}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-12-31,0.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Manny,False,6.4,40.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,91186,tt2008006,cn,桃姐,"The relationship between a middle-aged man (Andy Lau) and the elderly woman (Deanie Ip), who has been the family's helper for sixty years.",2.711041,/lsHvSajGcbtHJtlwTH7tQKqaSvm.jpg,"[{'name': 'Focus Films', 'id': 1268}, {'name': 'Sil-Metropole Organisation', 'id': 5686}, {'name': 'Bona International Film Group', 'id': 8250}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2011-09-04,2802459.0,118.0,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,A Simple Life,False,6.9,45.0
False,"{'id': 386410, 'name': 'Dragon Ball Collection', 'poster_path': '/6odEQL3yNyBI3GDcUuIujEo639M.jpg', 'backdrop_path': '/i5ECrR2zT7GQl0J8WdyGTm9D6d6.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",,39144,tt0142251,ja,Doragon Bōru: Shenron no Densetsu,"A retelling of Dragon Ball's origins, this is a different version of the meeting of Goku, Bulma, Oolong, and Yamucha. They are all looking for the dragon balls for different reasons when they cross paths with an evil king named Gourmeth, who is also looking for the dragon balls.",2.71067,/2ZzRltaOuL52G1g4rxnhgw89yVG.jpg,"[{'name': 'Toei Animation', 'id': 5542}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1986-12-20,0.0,50.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Dragon Ball: Curse of the Blood Rubies,False,6.2,46.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,277713,tt2262161,en,Sunset Song,The daughter of a Scottish farmer comes of age in the early 1900s.,2.710586,/a3np8FPzZwjSEfyMJcFJkzDnuMF.jpg,"[{'name': 'Iris productions', 'id': 6938}, {'name': 'Hurricane Films', 'id': 43274}, {'name': 'SellOutPictures', 'id': 75882}]","[{'iso_3166_1': 'LU', 'name': 'Luxembourg'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2015-12-04,0.0,135.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Sunset Song,False,6.5,37.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,37270,tt0202623,en,The Third Wheel,"The clumsy and shy Stanley is a nice fellow, beloved by his colleagues in the office. He has a crush on the gorgeous new-hire Diana, but he has difficulties to get close to her. When Stanley finally invites Diana for a date, he hits the homeless Phil with his Taurus, and his planned night turns upside down.",2.710482,/zp8ddpdxlUs8wCZeRFvAvAR1zrL.jpg,[],[],2002-05-31,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The only thing Stanley & Michael didn't plan on for the perfect date was...Phil.,The Third Wheel,False,5.4,24.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,37774,tt0074777,en,The Last Tycoon,F.Scott Fitzgerald's novel is brought to life in this story of a movie producer slowly working himself to death.,2.709464,/nfxnqm7pC584bY61Sq89AePqZRf.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Academy Pictures Corporation', 'id': 12611}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1976-11-18,0.0,123.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Last Tycoon,False,6.2,27.0
False,,1000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,9261,tt0107156,zh,喜宴,A Taiwanese-American man is happily settled in New York with his American boyfriend. He plans a marriage of convenience to a Chinese woman in order to keep his parents off his back and to get the woman a green card. Chaos follows when his parents arrive in New York for the wedding.,2.709403,/q0rDZgwfgUywEhj07qQTQ0CnNLz.jpg,"[{'name': 'Ang Lee Productions', 'id': 5528}, {'name': 'Good Machine', 'id': 10565}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-08-04,6933459.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,You are cordially invited to a wedding where everybody wants to kiss the bride... except the groom.,The Wedding Banquet,False,6.8,42.0
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,39253,tt1682187,ru,Выкрутасы,"Who said you have to win to be a champion? Slava Kolotiloff, a schoolteacher from a sleepy seaside town by the name of ""Fingers"" comes to conquer Moscow with the manuscript to his first novel in hand. But instead, quite by accident, he conquers the heart of a beauty named Nadia (Milla Jovovich). As their wedding approaches, Slava needs only to quit his job and tie up loose ends back in ""Fingers"" before returning to Moscow to start a new life with his new bride. But due to a number of bizarre circumstances he is unable to leave and back in the big city, the wedding goes on regardless as Nadia has to fend off the attentions of her ex-boyfriend Danya, who seems ready to do whatever it takes to win her back.",2.709273,/f7ckFCGMHKx9ANXCQBZbr0lT73F.jpg,"[{'name': 'Bazelevs Production', 'id': 1038}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2011-01-12,0.0,90.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Lucky Trouble,False,5.6,22.0
False,,26000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,31633,tt0102411,en,The Marrying Man,"Charley Pearl, wealthy heir and gadabout, is slated to marry Adele, the daughter of a Hollywood tycoon. But, during a wild bachelor party in Las Vegas, Charley strikes up a flirtation with nightclub crooner Vicki Anderson that soon leads to her bedroom. When the couple are discovered by Vicki's beau, infamous gangster Bugsy Siegel, he makes a surprising pronouncement -- they'd better marry, or Charley is a dead man.",2.70816,/o0hNRHlOkbPQLv5mFhFOr3OtfYm.jpg,"[{'name': 'Hollywood Pictures', 'id': 915}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-04-05,12454768.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Every man has a weakness. For millionaire Charley Pearl she's blonde, beautiful and loves to say ""I do"".",The Marrying Man,False,5.0,17.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,22029,tt0069792,en,Black Caesar,"Tommy Gibbs is a tough kid, raised in the ghetto, who aspires to be a kingpin criminal. As a young boy, his leg is broken by a bad cop on the take, during a payoff gone bad. Nursing his vengeance, he rises to power in Harlem, New York. Angry at the racist society around him, both criminal and straight, he sees the acquisition of power as the solution to his rage.",2.707671,/dCeU0ZDJZuuQG9UzLCtdXZUaIqA.jpg,"[{'name': 'American International Pictures (AIP)', 'id': 9266}, {'name': 'Larco Productions', 'id': 17069}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1973-02-07,0.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Hail Caesar Godfather of Harlem!,Black Caesar,False,5.7,21.0
False,"{'id': 48190, 'name': 'Revenge of the Nerds Collection', 'poster_path': '/qOnoXEdrSnBuS3FMAFRIgyJSM2r.jpg', 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}]",,21029,tt0110982,en,Revenge of the Nerds IV: Nerds In Love,"Lewis and his nerdy friends attend Booger's wedding to the daughter of a rich politician, but nerd-haters in the family do everything possible to prevent the wedding going ahead. Meanwhile, Lewis awaits with eagerness the birth of his unborn foetal child...",2.707017,/lD5mtjOHGg1iLS7hjYiSBgjncz9.jpg,"[{'name': 'Fox West Pictures', 'id': 3401}, {'name': 'Zacharias-Buhai Productions', 'id': 79025}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-05-09,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Birds do it. Bees do it. Tonight see what happens when Nerds do it...,Revenge of the Nerds IV: Nerds In Love,False,3.5,19.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://diaphana.fr/film/poetry,47909,tt1287878,ko,시,"Grandmother Mi Ja works part-time as a caretaker, and struggles to raise a teen grandson by herself. Despite her tough situation, she speaks softly, dresses fashionably, and approaches the world with child-like curiosity. Enrolling in a poetry class, she endeavors to capture life in verse form, but her simple dream of completing a poem is stalled by the early signs of Alzheimer's disease and the heavy financial and emotional burden of her grandson's shocking wrongdoing.",2.706614,/dcefUQ0AIgRvkh9DS76tvetzxc2.jpg,"[{'name': 'UniKorea Pictures', 'id': 6596}, {'name': 'Pine House film', 'id': 6925}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2010-05-13,349899.0,139.0,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Poetry,False,6.9,48.0
False,"{'id': 393564, 'name': ""McHale's Navy Collection"", 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,14908,tt0119640,en,McHale's Navy,"Retired Lieutenant Commander Quinton McHale spends his days puttering around the Caribbean in the old PT-73 selling homebrew, ice cream, and swimsuit calendars. He's brought out of retirement when his old nemesis turned the second best terrorist in the world, Major Vladikov, takes over the island of San Moreno and starts building a nuclear launch silo on it. With help from his old crew and hindrances from Captain Wallace B. Binghampton, who sank a cruise liner a while back, McHale tries to put Vladikov out of business.",2.705804,/nPT7TBckS0YWugsgNmcFJoiYRpH.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'The Bubble Factory', 'id': 27128}, {'name': 'Sheinberg Productions', 'id': 38664}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-04-18,4529843.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's Under Siege and Out-of-Control.,McHale's Navy,False,4.4,27.0
